,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,is_train,saleprice
49,1078,528188090,160,RL,36.0,2448,Pave,None,16,Lvl,16,Inside,9,NridgHt,Norm,Norm,Twnhs,2Story,49,25,2003,2004,Gable,CompShg,VinylSd,Wd Shng,1,106.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,764.0,764.0,GasA,25,1,25.0,764,862,0,1626,0.0,0.0,2,1,2,1,16,6,49,0,0.0,BuiltIn,4.0,2.0,474.0,9.0,9.0,1,0,27,0,0,0,0,0.0,0.0,None,0,10,2008,WD ,1,155000
50,2511,533221080,160,FV,68.0,2998,Pave,None,16,Lvl,16,Inside,9,Somerst,Norm,Norm,TwnhsE,2Story,36,25,2000,2000,Gable,CompShg,MetalSd,MetalSd,1,513.0,16,9,PConc,16.0,9.0,1.0,36.0,353.0,1.0,0.0,403.0,756.0,GasA,25,1,25.0,768,756,0,1524,0.0,0.0,2,1,2,1,16,4,49,0,0.0,Detchd,1.0,2.0,440.0,9.0,9.0,1,0,32,0,0,0,0,0.0,0.0,None,0,6,2006,WD ,1,166000
51,912,909250220,50,RL,65.0,7804,Pave,None,16,Lvl,16,Inside,9,SWISU,Norm,Norm,1Fam,1.5Fin,16,9,1928,1950,Gable,CompShg,WdShing,Plywood,0,0.0,9,9,BrkTil,9.0,9.0,1.0,16.0,622.0,1.0,0.0,500.0,1122.0,GasA,9,1,25.0,1328,653,0,1981,1.0,0.0,2,0,4,1,16,7,25,2,9.0,Detchd,1.0,2.0,576.0,9.0,9.0,1,431,44,0,0,0,0,0.0,9.0,None,0,12,2009,WD ,1,135000
52,2351,527356020,60,RL,80.0,16692,Pave,None,9,Lvl,16,Inside,9,NWAmes,RRAn,Norm,1Fam,2Story,49,25,1978,1978,Gable,CompShg,Plywood,Plywood,1,184.0,9,9,CBlock,16.0,9.0,1.0,16.0,790.0,4.0,469.0,133.0,1392.0,GasA,9,1,25.0,1392,1392,0,2784,1.0,0.0,3,1,5,1,16,12,49,2,9.0,Attchd,4.0,2.0,564.0,9.0,9.0,1,0,112,0,0,440,519,4.0,9.0,TenC,2000,7,2006,WD ,1,250000
53,330,923226250,160,RM,21.0,1476,Pave,None,16,Lvl,16,Inside,9,MeadowV,Norm,Norm,Twnhs,2Story,16,49,1970,1970,Gable,CompShg,CemntBd,CmentBd,0,0.0,9,9,CBlock,9.0,9.0,1.0,36.0,176.0,1.0,0.0,370.0,546.0,GasA,25,1,25.0,546,546,0,1092,0.0,0.0,1,1,3,1,9,5,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,200,26,0,0,0,0,0.0,0.0,None,0,3,2010,WD ,1,76000
54,2586,535305120,20,RL,75.0,10170,Pave,None,16,Lvl,16,Corner,9,NAmes,Norm,Norm,1Fam,1Story,36,36,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,1,522.0,9,9,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,216.0,216.0,GasA,9,1,25.0,1575,0,0,1575,0.0,0.0,1,1,2,1,16,5,49,1,16.0,Attchd,1.0,2.0,400.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,6,2006,WD ,1,155000
55,224,905106140,60,RL,80.0,9364,Pave,None,16,Lvl,16,Corner,9,Sawyer,Norm,Norm,1Fam,2Story,36,49,1969,1969,Gable,CompShg,HdBoard,HdBoard,1,143.0,9,9,CBlock,9.0,9.0,1.0,25.0,371.0,1.0,0.0,292.0,663.0,GasA,9,1,25.0,663,689,0,1352,0.0,0.0,1,1,4,1,9,7,49,0,0.0,Attchd,9.0,1.0,299.0,9.0,9.0,1,379,36,0,0,0,0,0.0,9.0,None,0,3,2010,WD ,1,158000
56,98,533212020,160,FV,24.0,2544,Pave,Pave,16,Lvl,16,Inside,9,Somerst,Norm,Norm,Twnhs,2Story,49,25,2004,2005,Gable,CompShg,MetalSd,MetalSd,0,0.0,16,9,PConc,16.0,9.0,1.0,36.0,368.0,25.0,42.0,190.0,600.0,GasA,25,1,25.0,600,600,0,1200,1.0,0.0,2,1,2,1,16,4,49,0,0.0,Detchd,4.0,2.0,480.0,9.0,9.0,1,0,172,0,0,0,0,0.0,0.0,None,0,2,2010,WD ,1,149500
57,2565,534479300,20,RL,82.0,9888,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,25,36,1954,1975,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,16,CBlock,9.0,9.0,1.0,16.0,486.0,1.0,0.0,450.0,936.0,GasA,9,1,16.0,936,0,0,936,0.0,0.0,1,0,2,1,9,5,49,0,0.0,Attchd,1.0,1.0,240.0,9.0,9.0,1,0,0,160,0,0,0,0.0,9.0,None,0,3,2006,WD ,1,121000
58,1934,535304170,20,RL,68.0,7942,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,36,49,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,CBlock,9.0,9.0,1.0,9.0,85.0,25.0,955.0,0.0,1040.0,GasA,9,1,9.0,1040,0,0,1040,0.0,1.0,1,0,3,1,9,6,49,0,0.0,Attchd,9.0,1.0,293.0,9.0,9.0,1,0,0,0,0,0,0,0.0,9.0,None,0,6,2007,WD ,1,136000
59,997,527107010,60,RL,68.0,15038,Pave,None,4,Lvl,16,Corner,9,Gilbert,Norm,Norm,1Fam,2Story,36,25,1996,1996,Gable,CompShg,HdBoard,HdBoard,0,0.0,9,9,PConc,16.0,9.0,1.0,9.0,138.0,1.0,0.0,778.0,916.0,GasA,16,1,25.0,916,720,0,1636,0.0,0.0,2,1,3,1,9,7,49,1,9.0,Attchd,9.0,2.0,386.0,9.0,9.0,1,168,84,0,0,0,0,0.0,0.0,None,0,11,2008,WD ,1,173000
60,64,528382020,60,RL,92.0,11764,Pave,None,9,Lvl,16,CulDSac,9,NoRidge,Norm,Norm,1Fam,2Story,64,49,1999,2007,Gable,CompShg,VinylSd,VinylSd,1,348.0,16,9,PConc,16.0,9.0,1.0,36.0,524.0,1.0,0.0,628.0,1152.0,GasA,25,1,25.0,1164,1106,0,2270,0.0,0.0,2,1,4,1,16,9,49,1,16.0,Attchd,9.0,3.0,671.0,9.0,9.0,1,132,57,0,0,0,0,0.0,0.0,None,0,4,2010,WD ,1,290000
61,1799,528458130,60,FV,75.0,9000,Pave,None,16,Lvl,16,Inside,9,Somerst,Norm,Norm,1Fam,2Story,64,25,2007,2007,Gable,CompShg,CemntBd,CmentBd,0,0.0,16,9,PConc,16.0,9.0,9.0,36.0,64.0,1.0,0.0,1120.0,1184.0,GasA,25,1,25.0,1184,1426,0,2610,0.0,0.0,2,1,4,1,25,11,49,1,16.0,BuiltIn,9.0,2.0,550.0,9.0,9.0,1,208,364,0,0,0,0,0.0,0.0,None,0,8,2007,New,1,303477
62,230,905109170,20,RL,68.0,20062,Pave,None,9,Low,16,Inside,16,ClearCr,Norm,Norm,1Fam,1Story,49,49,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,0,0.0,16,16,CBlock,16.0,9.0,16.0,25.0,1092.0,1.0,0.0,328.0,1420.0,GasA,16,1,25.0,1483,0,0,1483,1.0,0.0,1,1,1,1,9,4,49,2,9.0,Attchd,4.0,2.0,690.0,9.0,9.0,1,496,0,0,0,0,0,0.0,0.0,None,0,4,2010,WD ,1,270000
63,1295,902109160,50,RM,81.0,7308,Pave,None,16,Lvl,16,Corner,9,OldTown,Artery,Norm,1Fam,1.5Fin,25,25,1920,1950,Gable,CompShg,WdShing,Wd Shng,0,0.0,4,4,BrkTil,9.0,9.0,1.0,9.0,360.0,1.0,0.0,576.0,936.0,GasA,16,0,16.0,960,780,0,1740,0.0,0.0,1,0,2,1,25,6,49,1,16.0,Detchd,1.0,1.0,225.0,4.0,4.0,0,0,0,236,0,0,0,0.0,0.0,None,0,6,2008,WD ,1,122250
64,638,535178120,20,RL,70.0,8750,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,25,25,1955,1955,Gable,CompShg,AsbShng,AsbShng,0,0.0,9,9,CBlock,9.0,9.0,1.0,9.0,172.0,4.0,483.0,727.0,1382.0,GasA,16,1,16.0,1382,0,0,1382,0.0,1.0,1,0,3,1,16,6,49,0,0.0,Attchd,1.0,1.0,350.0,9.0,9.0,1,280,0,0,0,0,0,0.0,4.0,None,0,7,2009,WD ,1,153000
65,2278,923202134,20,RL,70.0,8402,Pave,None,16,Lvl,16,Inside,9,Mitchel,Feedr,Norm,1Fam,1Story,25,25,2007,2007,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,PConc,16.0,9.0,1.0,25.0,206.0,1.0,0.0,914.0,1120.0,GasA,25,1,25.0,1120,0,0,1120,0.0,0.0,1,0,3,1,9,6,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,30,0,0,0,0,0.0,0.0,None,0,12,2007,New,1,147000
66,2202,909252150,70,RL,63.0,4000,Pave,None,16,Lvl,16,Inside,9,Crawfor,Norm,Norm,1Fam,2Story,49,64,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,BrkTil,16.0,9.0,1.0,36.0,246.0,1.0,0.0,285.0,531.0,GasA,9,1,25.0,567,531,0,1098,1.0,0.0,1,0,2,1,9,5,49,1,16.0,Detchd,1.0,1.0,216.0,9.0,9.0,1,0,0,0,0,0,0,0.0,9.0,None,0,6,2007,WD ,1,148500
67,2833,908188150,160,RM,32.0,3363,Pave,None,16,Lvl,16,Inside,9,Edwards,Norm,Norm,TwnhsE,2Story,49,25,2004,2004,Gable,CompShg,VinylSd,VinylSd,1,117.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,976.0,976.0,GasA,25,1,25.0,976,732,0,1708,0.0,0.0,2,0,3,1,16,7,9,0,0.0,Detchd,1.0,2.0,380.0,9.0,9.0,1,0,40,0,0,0,0,0.0,0.0,None,0,4,2006,WD ,1,130000
68,1707,528150040,20,RL,94.0,13615,Pave,None,9,HLS,16,Corner,16,NridgHt,Norm,Norm,1Fam,1Story,81,25,2006,2006,Hip,CompShg,MetalSd,MetalSd,1,510.0,25,9,PConc,25.0,9.0,16.0,1.0,0.0,1.0,0.0,1802.0,1802.0,GasA,25,1,25.0,1802,0,0,1802,0.0,0.0,2,1,3,1,25,7,49,1,16.0,Attchd,9.0,3.0,843.0,9.0,9.0,1,158,105,0,0,0,0,0.0,0.0,None,0,6,2007,WD ,1,372000
69,2428,528228565,120,RL,43.0,3013,Pave,None,16,Lvl,16,Inside,9,Blmngtn,Norm,Norm,TwnhsE,1Story,49,25,2005,2005,Gable,CompShg,VinylSd,VinylSd,1,145.0,16,9,PConc,16.0,9.0,16.0,36.0,16.0,1.0,0.0,1346.0,1362.0,GasA,25,1,25.0,1506,0,0,1506,0.0,0.0,2,0,2,1,16,6,49,1,16.0,Attchd,9.0,2.0,440.0,9.0,9.0,1,142,20,0,0,0,0,0.0,0.0,None,0,4,2006,WD ,1,213490
70,242,905453080,20,RL,44.0,17485,Pave,None,4,Lvl,16,Inside,9,Edwards,Norm,Norm,1Fam,1Story,49,25,2009,2010,Gable,CompShg,VinylSd,VinylSd,1,96.0,16,9,PConc,16.0,9.0,16.0,36.0,1346.0,1.0,0.0,162.0,1508.0,GasA,25,1,25.0,1508,0,0,1508,1.0,0.0,1,0,1,1,16,5,49,2,9.0,Attchd,4.0,2.0,572.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,1,2010,Con,1,308030
71,1564,914453045,20,RL,68.0,23730,Pave,None,4,Lvl,16,Inside,9,Mitchel,Norm,Norm,1Fam,1Story,49,25,1996,1997,Gable,CompShg,MetalSd,MetalSd,1,668.0,16,9,PConc,25.0,9.0,4.0,36.0,700.0,1.0,0.0,1140.0,1840.0,GasA,25,1,25.0,2032,0,0,2032,1.0,0.0,3,0,3,1,16,7,49,0,0.0,Attchd,9.0,3.0,786.0,9.0,9.0,1,0,46,192,0,0,0,0.0,0.0,None,0,9,2008,WD ,1,300000
72,2613,535403150,20,RL,79.0,8910,Pave,None,16,Lvl,16,Corner,9,NAmes,Norm,Norm,1Fam,1Story,36,36,1959,1959,Hip,CompShg,BrkFace,BrkFace,0,0.0,9,9,CBlock,9.0,9.0,4.0,25.0,655.0,1.0,0.0,0.0,655.0,GasA,25,1,25.0,1194,0,0,1194,0.0,1.0,1,0,3,1,9,6,49,1,4.0,BuiltIn,9.0,2.0,539.0,9.0,9.0,1,0,0,192,0,0,0,0.0,0.0,None,0,7,2006,WD ,1,159500
73,2832,908188140,160,RM,24.0,2522,Pave,None,16,Lvl,16,Inside,9,Edwards,Norm,Norm,Twnhs,2Story,49,25,2004,2004,Gable,CompShg,VinylSd,VinylSd,1,50.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,970.0,970.0,GasA,25,1,25.0,970,739,0,1709,0.0,0.0,2,0,3,1,16,7,9,0,0.0,Detchd,1.0,2.0,380.0,9.0,9.0,1,0,40,0,0,0,0,0.0,0.0,None,0,4,2006,WD ,1,137500
74,2459,528439030,20,RL,73.0,8688,Pave,None,16,Lvl,16,Inside,9,Somerst,Norm,Norm,1Fam,1Story,49,25,2005,2005,Gable,CompShg,VinylSd,VinylSd,1,228.0,16,9,PConc,16.0,9.0,9.0,1.0,0.0,1.0,0.0,1616.0,1616.0,GasA,25,1,25.0,1616,0,0,1616,0.0,0.0,2,0,3,1,16,7,49,0,0.0,Attchd,4.0,3.0,834.0,9.0,9.0,1,208,59,0,0,0,0,0.0,0.0,None,0,4,2006,WD ,1,232000
75,1360,903452025,30,RM,68.0,6291,Grvl,None,9,Lvl,16,Inside,9,IDOTRR,RRNe,Norm,1Fam,1Story,36,36,1930,1950,Gable,CompShg,Stucco,Wd Shng,0,0.0,16,16,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,768.0,768.0,GasA,9,1,25.0,768,0,0,768,0.0,0.0,1,0,1,1,9,4,49,0,0.0,Detchd,1.0,2.0,440.0,9.0,9.0,0,0,0,84,0,0,0,0.0,0.0,None,0,7,2008,WD ,1,93850
76,2723,905200380,30,RL,68.0,17529,Pave,None,16,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,1Story,25,25,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,1,65.0,9,9,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,872.0,872.0,GasA,4,0,9.0,872,0,0,872,0.0,0.0,1,0,2,1,4,5,16,1,16.0,Detchd,1.0,1.0,322.0,4.0,4.0,0,0,0,116,0,0,0,0.0,0.0,None,0,4,2006,WD ,1,105000
77,1350,903235100,30,RM,60.0,6324,Pave,None,9,Lvl,16,Inside,9,BrkSide,Feedr,RRNn,1Fam,1Story,16,36,1927,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,520.0,520.0,GasA,4,0,25.0,520,0,0,520,0.0,0.0,1,0,1,1,4,4,49,0,0.0,Detchd,1.0,1.0,240.0,4.0,9.0,1,49,0,87,0,0,0,0.0,0.0,None,0,5,2008,WD ,1,68500
78,136,535106190,90,RL,80.0,11600,Pave,None,16,Lvl,16,Corner,9,NAmes,Feedr,Norm,Duplex,2Story,25,25,1960,1960,Gable,CompShg,MetalSd,MetalSd,1,361.0,9,9,CBlock,9.0,9.0,1.0,9.0,443.0,1.0,0.0,662.0,1105.0,GasA,9,1,16.0,1105,1169,0,2274,0.0,0.0,2,0,5,2,9,12,49,0,0.0,Detchd,1.0,2.0,480.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,1,2010,WD ,1,154300
79,2235,910201050,50,RM,50.0,7288,Pave,None,16,Lvl,16,Inside,9,IDOTRR,Artery,Norm,1Fam,1.5Fin,25,49,1925,2003,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,16,BrkTil,9.0,1.0,1.0,1.0,0.0,1.0,0.0,936.0,936.0,GasA,25,1,25.0,936,665,0,1601,0.0,0.0,2,0,3,1,9,6,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176,0,0,0.0,0.0,None,0,9,2007,WD ,1,129850
80,1993,902301130,70,RM,35.0,4571,Pave,Grvl,16,Lvl,16,Inside,9,OldTown,Norm,Norm,1Fam,2Story,25,49,1910,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,BrkTil,9.0,9.0,1.0,16.0,168.0,1.0,0.0,448.0,616.0,GasA,25,1,25.0,616,616,0,1232,0.0,0.0,1,0,3,1,9,6,49,0,0.0,Detchd,1.0,2.0,480.0,4.0,4.0,1,280,0,143,0,0,0,0.0,0.0,None,0,6,2007,WD ,1,114000
81,367,527214050,20,RL,63.0,17423,Pave,None,9,Lvl,16,CulDSac,9,StoneBr,Norm,Norm,1Fam,1Story,81,25,2008,2009,Hip,CompShg,VinylSd,VinylSd,1,748.0,25,9,PConc,25.0,9.0,1.0,36.0,1904.0,1.0,0.0,312.0,2216.0,GasA,25,1,25.0,2234,0,0,2234,1.0,0.0,2,0,1,1,25,9,49,1,16.0,Attchd,9.0,3.0,1166.0,9.0,9.0,1,0,60,0,0,0,0,0.0,0.0,None,0,7,2009,New,1,501837
82,1309,902300215,50,RM,100.0,12665,Pave,Grvl,9,Lvl,16,Inside,9,OldTown,Artery,Norm,1Fam,1.5Fin,25,64,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,BrkTil,9.0,9.0,4.0,1.0,0.0,1.0,0.0,876.0,876.0,GasA,16,1,25.0,876,540,0,1416,0.0,0.0,1,1,4,1,9,7,49,1,16.0,Detchd,1.0,3.0,720.0,9.0,9.0,1,418,0,194,0,0,0,0.0,0.0,None,0,6,2008,WD ,1,153900
83,402,527425110,20,RL,60.0,9000,Pave,None,16,Lvl,16,FR2,9,NAmes,Norm,Norm,1Fam,1Story,16,49,1971,2006,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,16,CBlock,9.0,9.0,1.0,25.0,240.0,1.0,0.0,624.0,864.0,GasA,16,1,25.0,864,0,0,864,0.0,0.0,1,0,3,1,9,5,49,0,0.0,Detchd,1.0,2.0,576.0,9.0,9.0,1,200,0,0,0,0,0,0.0,4.0,None,0,7,2009,WD ,1,130000
84,1592,923203140,120,RM,32.0,4500,Pave,None,16,Lvl,16,FR2,9,Mitchel,Norm,Norm,TwnhsE,1Story,36,25,1997,1997,Hip,CompShg,VinylSd,VinylSd,1,197.0,9,9,PConc,25.0,9.0,1.0,36.0,864.0,1.0,0.0,325.0,1189.0,GasA,25,1,25.0,1189,0,0,1189,1.0,0.0,2,0,2,1,9,4,49,0,0.0,Attchd,4.0,2.0,392.0,9.0,9.0,1,0,122,0,0,0,0,0.0,0.0,None,0,4,2008,WD ,1,160500
85,2409,528186110,120,RL,48.0,6373,Pave,None,16,Lvl,16,Inside,9,NridgHt,Norm,Norm,TwnhsE,1Story,81,25,2006,2006,Hip,CompShg,MetalSd,MetalSd,1,572.0,25,9,PConc,25.0,16.0,1.0,36.0,415.0,1.0,0.0,1251.0,1666.0,GasA,25,1,25.0,1666,0,0,1666,1.0,0.0,2,0,2,1,16,6,49,1,16.0,Attchd,4.0,2.0,575.0,9.0,9.0,1,228,75,0,0,0,0,0.0,0.0,None,0,6,2006,New,1,310090
86,539,531371050,20,RL,67.0,10083,Pave,None,16,Lvl,16,Inside,9,SawyerW,Norm,Norm,1Fam,1Story,49,25,2003,2003,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,1.0,36.0,833.0,1.0,0.0,343.0,1176.0,GasA,25,1,25.0,1200,0,0,1200,1.0,0.0,2,0,2,1,16,5,49,0,0.0,Attchd,4.0,2.0,555.0,9.0,9.0,1,0,41,0,0,0,0,0.0,0.0,None,0,8,2009,WD ,1,184900
87,1940,535327200,20,RL,70.0,13300,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,25,49,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,CBlock,16.0,9.0,1.0,9.0,377.0,1.0,0.0,551.0,928.0,GasA,9,1,25.0,928,0,0,928,0.0,0.0,1,0,2,1,9,4,49,0,0.0,Attchd,1.0,1.0,252.0,9.0,9.0,1,261,0,156,0,0,0,0.0,0.0,None,0,6,2007,WD ,1,132000
88,588,534129370,20,RL,80.0,9600,Pave,None,16,Lvl,16,Inside,9,NWAmes,Feedr,Norm,1Fam,1Story,25,25,1969,1969,Gable,CompShg,HdBoard,HdBoard,1,128.0,9,9,CBlock,16.0,9.0,4.0,25.0,553.0,9.0,147.0,588.0,1288.0,GasA,9,1,25.0,1336,0,0,1336,0.0,1.0,2,0,3,1,9,6,49,1,4.0,Attchd,4.0,2.0,502.0,9.0,9.0,1,312,11,0,0,0,0,0.0,0.0,Shed,650,8,2009,WD ,1,163000
89,96,533210060,160,FV,30.0,3215,Pave,Pave,16,Lvl,16,Inside,9,Somerst,Norm,Norm,TwnhsE,2Story,49,25,2004,2004,Gable,CompShg,MetalSd,MetalSd,1,120.0,16,9,PConc,16.0,9.0,9.0,36.0,280.0,1.0,0.0,320.0,600.0,GasA,25,1,25.0,600,600,0,1200,0.0,0.0,2,1,2,1,16,4,49,0,0.0,Detchd,4.0,2.0,480.0,9.0,9.0,1,0,172,0,0,0,0,0.0,0.0,None,0,4,2010,ConLD,1,155000
90,1187,534127210,80,RL,68.0,11104,Pave,None,9,Lvl,16,Inside,9,NWAmes,Norm,Norm,1Fam,SLvl,36,36,1969,1969,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,CBlock,9.0,9.0,9.0,36.0,828.0,1.0,0.0,599.0,1427.0,GasA,16,1,25.0,1427,0,0,1427,0.0,1.0,2,0,4,1,9,7,49,0,0.0,Attchd,4.0,2.0,516.0,9.0,9.0,1,0,0,0,0,216,0,0.0,0.0,None,0,5,2008,WD ,1,183000
91,2154,907280090,60,RL,68.0,15295,Pave,None,1,Lvl,16,Corner,9,CollgCr,Norm,Norm,1Fam,2Story,49,25,1996,2002,Gable,CompShg,VinylSd,VinylSd,1,254.0,16,9,PConc,16.0,9.0,4.0,36.0,762.0,1.0,0.0,98.0,860.0,GasA,25,1,25.0,1212,780,0,1992,1.0,0.0,2,1,3,1,16,7,25,2,9.0,Attchd,4.0,2.0,608.0,9.0,9.0,1,225,32,0,0,0,0,0.0,0.0,None,0,6,2007,WD ,1,211000
92,550,531452260,60,RL,70.0,9109,Pave,None,16,Lvl,16,Inside,9,SawyerW,RRAe,Norm,1Fam,2Story,49,25,1994,1994,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,1.0,4.0,36.0,36.0,596.0,122.0,754.0,GasA,25,1,25.0,754,786,0,1540,1.0,0.0,2,1,3,1,16,6,49,0,0.0,Attchd,4.0,2.0,495.0,9.0,9.0,1,140,32,0,0,0,0,0.0,0.0,None,0,10,2009,WD ,1,184000
93,811,906226100,90,RL,64.0,7018,Pave,None,16,Bnk,16,Inside,9,SawyerW,Norm,Norm,Duplex,1Story,25,25,1979,1979,Gable,CompShg,HdBoard,HdBoard,0,0.0,9,9,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,9,1,25.0,1535,0,0,1535,0.0,0.0,2,0,4,2,9,8,49,0,0.0,Attchd,1.0,2.0,400.0,9.0,9.0,1,0,0,0,0,0,0,0.0,16.0,None,0,6,2009,WD ,1,118858
94,124,534403410,80,RL,68.0,14112,Pave,None,9,Lvl,16,Corner,9,NAmes,Norm,Norm,1Fam,SLvl,25,49,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,1,86.0,9,9,PConc,9.0,9.0,9.0,36.0,1014.0,1.0,0.0,138.0,1152.0,GasA,9,1,25.0,1152,0,0,1152,1.0,0.0,1,0,3,1,9,6,49,1,16.0,Attchd,4.0,2.0,484.0,9.0,9.0,1,227,0,0,0,0,0,0.0,0.0,None,0,4,2010,WD ,1,180500
95,1836,533206060,120,FV,80.0,3523,Pave,Pave,9,Lvl,16,Inside,9,Somerst,Norm,Norm,TwnhsE,1Story,64,25,2006,2007,Gable,CompShg,VinylSd,VinylSd,1,30.0,16,9,PConc,16.0,9.0,1.0,36.0,60.0,1.0,0.0,1081.0,1141.0,GasA,25,1,25.0,1151,0,0,1151,1.0,0.0,2,0,2,1,16,5,49,0,0.0,Attchd,9.0,2.0,484.0,9.0,9.0,1,0,60,0,0,0,0,0.0,0.0,None,0,2,2007,New,1,166000
96,779,905200350,80,RL,88.0,15312,Pave,None,16,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,SLvl,36,25,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,1,54.0,9,9,CBlock,9.0,9.0,9.0,16.0,588.0,1.0,0.0,550.0,1138.0,GasA,25,1,25.0,1138,0,0,1138,0.0,1.0,1,0,3,1,9,6,49,1,9.0,Attchd,4.0,2.0,480.0,9.0,9.0,1,0,0,0,0,140,0,0.0,9.0,None,0,3,2009,COD,1,148000
97,1886,534276180,20,RL,74.0,7450,Pave,None,9,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,25,25,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,CBlock,9.0,9.0,1.0,9.0,438.0,4.0,206.0,250.0,894.0,GasA,16,1,25.0,1074,0,0,1074,0.0,0.0,1,0,2,1,16,6,36,1,16.0,Detchd,1.0,2.0,396.0,9.0,9.0,1,0,72,0,0,0,0,0.0,4.0,None,0,1,2007,WD ,1,124000
98,1724,528186090,120,RL,60.0,7313,Pave,None,16,Lvl,16,Inside,9,NridgHt,Norm,Norm,TwnhsE,1Story,81,25,2005,2005,Hip,CompShg,MetalSd,MetalSd,1,246.0,25,9,PConc,25.0,9.0,1.0,36.0,1153.0,1.0,0.0,408.0,1561.0,GasA,25,1,25.0,1561,0,0,1561,1.0,0.0,2,0,2,1,25,6,49,1,16.0,Attchd,9.0,2.0,556.0,9.0,9.0,1,203,47,0,0,0,0,0.0,0.0,None,0,8,2007,WD ,1,277500
99,2450,528358030,60,RL,83.0,10019,Pave,None,9,Lvl,16,Inside,9,NoRidge,Norm,Norm,1Fam,2Story,64,25,1995,1995,Hip,CompShg,VinylSd,VinylSd,1,397.0,16,9,PConc,16.0,9.0,1.0,25.0,527.0,1.0,0.0,815.0,1342.0,GasA,25,1,25.0,1358,1368,0,2726,0.0,0.0,2,1,4,1,16,9,49,1,25.0,Attchd,4.0,3.0,725.0,9.0,9.0,1,307,169,168,0,0,0,0.0,0.0,None,0,6,2006,WD ,1,350000
